time,logger,level,database,message,exception
2013-05-27 16:10:03.4540,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 16:10:03.4540,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0600-0000-000000000010: (201305271608510130)",
2013-05-27 16:10:03.4540,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (201305271608510130),
2013-05-27 16:10:03.4540,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 34, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:10:03.4540,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on 201305271608510130 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 201305271608510130
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T08:10:03.4480193Z
",
2013-05-27 16:10:03.4890,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 16:10:03.4890,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0600-0000-000000000011 for Raven/DocumentsByEntityName",
2013-05-27 16:10:03.4890,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 35 because: WORK BY IndexingExecuter,
2013-05-27 16:10:03.5070,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 35, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:10:03.5070,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 35, for: IndexingExecuter, will wait for additional work",
2013-05-27 16:10:15.0366,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 16:10:15.0366,Raven.Database.Server.HttpServer,Debug,,Request # 224: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-556505778,
2013-05-27 16:10:15.0896,Raven.Database.Server.HttpServer,Debug,,Request # 225: GET     -     2 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=-480089992,
2013-05-27 16:10:15.0976,Raven.Database.Server.HttpServer,Debug,,Request # 226: GET     -    13 ms - <system>   - 200 - /stats?noCache=-1547457578,
2013-05-27 16:11:18.4533,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271611145081' was not found,
2013-05-27 16:11:18.4533,Raven.Database.Server.HttpServer,Debug,,Request # 227: GET     -     1 ms - <system>   - 404 - /docs/201305271611145081,
2013-05-27 16:11:41.2956,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key '201305271611145081', update: False, ",
2013-05-27 16:11:41.2966,Raven.Database.DocumentDatabase,Debug,<system>,Put document 201305271611145081 with etag 00000001-0000-0600-0000-000000000012,
2013-05-27 16:11:41.2966,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 36 because: PUT 201305271611145081,
2013-05-27 16:11:41.2966,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0077276,
2013-05-27 16:11:41.2966,Raven.Database.Server.HttpServer,Debug,,Request # 228: POST    -    15 ms - <system>   - 200 - /bulk_docs,
2013-05-27 16:11:41.2966,Raven.Database.Server.HttpServer,Debug,,"	PUT 201305271611145081
",
2013-05-27 16:11:41.2966,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0600-0000-000000000011: (201305271611145081),
2013-05-27 16:11:41.2966,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 36, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:11:41.2966,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 16:11:41.2966,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0600-0000-000000000011: (201305271611145081)",
2013-05-27 16:11:41.2966,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (201305271611145081),
2013-05-27 16:11:41.2966,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on 201305271611145081 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 201305271611145081
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T08:11:41.2906156Z
",
2013-05-27 16:11:41.3366,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 16:11:41.3366,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0600-0000-000000000012 for Raven/DocumentsByEntityName",
2013-05-27 16:11:41.3366,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 37 because: WORK BY IndexingExecuter,
2013-05-27 16:11:41.3366,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 37, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:11:41.3446,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 37, for: IndexingExecuter, will wait for additional work",
2013-05-27 16:11:51.9522,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271611145081' was found,
2013-05-27 16:11:51.9522,Raven.Database.Server.HttpServer,Debug,,Request # 229: GET     -     1 ms - <system>   - 200 - /docs/201305271611145081,
2013-05-27 16:12:00.6227,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key '201305271611145081', update: True, ",
2013-05-27 16:12:00.6227,Raven.Database.DocumentDatabase,Debug,<system>,Put document 201305271611145081 with etag 00000001-0000-0600-0000-000000000013,
2013-05-27 16:12:00.6227,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 38 because: PUT 201305271611145081,
2013-05-27 16:12:00.6227,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0017657,
2013-05-27 16:12:00.6227,Raven.Database.Server.HttpServer,Debug,,Request # 230: POST    -     2 ms - <system>   - 200 - /bulk_docs,
2013-05-27 16:12:00.6247,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0600-0000-000000000012: (201305271611145081),
2013-05-27 16:12:00.6247,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 38, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:12:00.6247,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 16:12:00.6247,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0600-0000-000000000012: (201305271611145081)",
2013-05-27 16:12:00.6247,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (201305271611145081),
2013-05-27 16:12:00.6247,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on 201305271611145081 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 201305271611145081
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T08:12:00.6227213Z
",
2013-05-27 16:12:00.6247,Raven.Database.Server.HttpServer,Debug,,"	PUT 201305271611145081
",
2013-05-27 16:12:00.6587,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 16:12:00.6587,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0600-0000-000000000013 for Raven/DocumentsByEntityName",
2013-05-27 16:12:00.6587,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 39 because: WORK BY IndexingExecuter,
2013-05-27 16:12:00.6587,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 39, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:12:00.6587,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 39, for: IndexingExecuter, will wait for additional work",
2013-05-27 16:12:18.0927,Raven.Database.Server.HttpServer,Debug,,Request # 231: GET     -     5 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-443145024,
2013-05-27 16:12:18.0997,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 16:12:18.0997,Raven.Database.Server.HttpServer,Debug,,Request # 232: GET     -     7 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1269775792,
2013-05-27 16:12:18.0997,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 16:12:18.0997,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 16:12:18.1137,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271602071331' was found,
2013-05-27 16:12:18.1137,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271605337252' was found,
2013-05-27 16:12:18.1137,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271608510130' was found,
2013-05-27 16:12:18.1137,Raven.Database.Server.HttpServer,Debug,,Request # 233: GET     -     5 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-27 16:12:18.1137,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271611145081' was found,
2013-05-27 16:12:18.1137,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
",
2013-05-27 16:12:18.1137,Raven.Database.Server.HttpServer,Debug,,Request # 234: POST    -    17 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-1001674804,
2013-05-27 16:12:18.1137,Raven.Database.Server.HttpServer,Debug,,Request # 235: GET     -    12 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-616673715,
2013-05-27 16:12:18.1137,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 4 returned out of 4 total.
",
2013-05-27 16:15:46.2146,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 16:15:46.2146,Raven.Database.Server.HttpServer,Debug,,Request # 236: GET     -     2 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-2089511639,
2013-05-27 16:15:46.2996,Raven.Database.Server.HttpServer,Debug,,Request # 237: GET     -    50 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=-704361584,
2013-05-27 16:15:46.2996,Raven.Database.Server.HttpServer,Debug,,Request # 238: GET     -    55 ms - <system>   - 200 - /stats?noCache=-481679579,
2013-05-27 16:20:36.0592,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-27 16:20:36.0592,Raven.Database.Server.HttpServer,Debug,,Request # 239: GET     -     1 ms - <system>   - 404 - /docs/Raven/Replication/Destinations,
2013-05-27 16:20:37.2692,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-27 16:20:37.2692,Raven.Database.Server.HttpServer,Debug,,Request # 240: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations,
2013-05-27 16:20:57.1624,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was not found,
2013-05-27 16:20:57.1624,Raven.Database.Server.HttpServer,Debug,,Request # 241: GET     -     0 ms - <system>   - 404 - /docs/201305271620519440,
2013-05-27 16:20:57.6774,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was not found,
2013-05-27 16:20:57.6774,Raven.Database.Server.HttpServer,Debug,,Request # 242: GET     -     1 ms - <system>   - 404 - /docs/201305271620519440,
2013-05-27 16:21:05.3748,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Hilo/int32s' was found,
2013-05-27 16:21:05.3748,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-05-27 16:21:05.3748,Raven.Database.Server.HttpServer,Debug,,Request # 243: GET     -     1 ms - <system>   - 200 - /queries/?&id=Raven/Hilo/int32s&id=Raven/ServerPrefixForHilo,
2013-05-27 16:21:05.5008,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'Raven/Hilo/int32s', update: True, ",
2013-05-27 16:21:05.5008,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 40 because: PUT Raven/Hilo/int32s,
2013-05-27 16:21:05.5008,Raven.Database.DocumentDatabase,Debug,<system>,Put document Raven/Hilo/int32s with etag 00000001-0000-0600-0000-000000000014,
2013-05-27 16:21:05.5008,Raven.Database.Server.HttpServer,Debug,,Request # 244: PUT     -     3 ms - <system>   - 201 - /docs/Raven/Hilo/int32s,
2013-05-27 16:21:05.5078,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0600-0000-000000000013: (Raven/Hilo/int32s),
2013-05-27 16:21:05.5078,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/int32s,
2013-05-27 16:21:05.5078,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 16:21:05.5078,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0600-0000-000000000013: (Raven/Hilo/int32s)",
2013-05-27 16:21:05.5078,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/int32s),
2013-05-27 16:21:05.5078,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 40, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:21:05.5078,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-05-27 16:21:05.5078,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0600-0000-000000000014 for Raven/DocumentsByEntityName",
2013-05-27 16:21:05.5078,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 41 because: WORK BY IndexingExecuter,
2013-05-27 16:21:05.5078,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 41, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:21:05.5078,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 41, for: IndexingExecuter, will wait for additional work",
2013-05-27 16:21:05.6118,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key '201305271620519440', update: False, ",
2013-05-27 16:21:05.6118,Raven.Database.DocumentDatabase,Debug,<system>,Put document 201305271620519440 with etag 00000001-0000-0600-0000-000000000015,
2013-05-27 16:21:05.6118,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 42 because: PUT 201305271620519440,
2013-05-27 16:21:05.6118,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0017571,
2013-05-27 16:21:05.6118,Raven.Database.Server.HttpServer,Debug,,Request # 245: POST    -     3 ms - <system>   - 200 - /bulk_docs,
2013-05-27 16:21:05.6118,Raven.Database.Server.HttpServer,Debug,,"	PUT 201305271620519440
",
2013-05-27 16:21:05.6168,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0600-0000-000000000014: (201305271620519440),
2013-05-27 16:21:05.6168,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 16:21:05.6168,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0600-0000-000000000014: (201305271620519440)",
2013-05-27 16:21:05.6168,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 42, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:21:05.6168,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (201305271620519440),
2013-05-27 16:21:05.6168,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on 201305271620519440 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 201305271620519440
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T08:21:05.6108924Z
",
2013-05-27 16:21:05.6468,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 16:21:05.6468,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0600-0000-000000000015 for Raven/DocumentsByEntityName",
2013-05-27 16:21:05.6468,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 43 because: WORK BY IndexingExecuter,
2013-05-27 16:21:05.6468,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 43, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:21:05.6468,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 43, for: IndexingExecuter, will wait for additional work",
2013-05-27 16:21:14.1093,Raven.Database.Server.HttpServer,Debug,,Request # 246: GET     -     3 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-542815784,
2013-05-27 16:21:14.1173,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 16:21:14.1173,Raven.Database.Server.HttpServer,Debug,,Request # 247: GET     -     5 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1276444738,
2013-05-27 16:21:14.1173,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 16:21:14.1173,Raven.Database.Server.HttpServer,Debug,,Request # 248: GET     -     4 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-27 16:21:14.1173,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 5 total.
",
2013-05-27 16:21:14.1173,Raven.Database.Server.HttpServer,Debug,,Request # 249: POST    -    11 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-1288386744,
2013-05-27 16:21:14.2213,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 16:21:14.2213,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271602071331' was found,
2013-05-27 16:21:14.2213,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271605337252' was found,
2013-05-27 16:21:14.2213,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271608510130' was found,
2013-05-27 16:21:14.2213,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271611145081' was found,
2013-05-27 16:21:14.2213,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was found,
2013-05-27 16:21:14.2263,Raven.Database.Server.HttpServer,Debug,,Request # 250: GET     -    21 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=928956715,
2013-05-27 16:21:14.2423,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 5 ms
	Index: Raven/DocumentsByEntityName
	Results: 5 returned out of 5 total.
",
2013-05-27 16:22:08.7845,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 16:22:08.7845,Raven.Database.Server.HttpServer,Debug,,Request # 251: GET     -     1 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-2146343818,
2013-05-27 16:22:08.8185,Raven.Database.Server.HttpServer,Debug,,Request # 252: GET     -    12 ms - <system>   - 200 - /docs/?start=0&pageSize=30&noCache=1863379623,
2013-05-27 16:22:08.8185,Raven.Database.Server.HttpServer,Debug,,Request # 253: GET     -    20 ms - <system>   - 200 - /stats?noCache=-396485715,
2013-05-27 16:24:03.4000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was found,
2013-05-27 16:24:03.4000,Raven.Database.Server.HttpServer,Debug,,Request # 254: GET     -     3 ms - <system>   - 200 - /docs/201305271620519440,
2013-05-27 16:24:30.3676,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key '201305271620519440', update: True, ",
2013-05-27 16:24:30.3676,Raven.Database.DocumentDatabase,Debug,<system>,Put document 201305271620519440 with etag 00000001-0000-0600-0000-000000000016,
2013-05-27 16:24:30.3676,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 44 because: PUT 201305271620519440,
2013-05-27 16:24:30.3676,Raven.Database.DocumentDatabase,Debug,<system>,Successfully executed 1 commands in 00:00:00.0020934,
2013-05-27 16:24:30.3676,Raven.Database.Server.HttpServer,Debug,,Request # 255: POST    -     3 ms - <system>   - 200 - /bulk_docs,
2013-05-27 16:24:30.3676,Raven.Database.Server.HttpServer,Debug,,"	PUT 201305271620519440
",
2013-05-27 16:24:30.3676,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 44, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:24:30.3676,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0600-0000-000000000015: (201305271620519440),
2013-05-27 16:24:30.3676,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-27 16:24:30.3676,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0600-0000-000000000015: (201305271620519440)",
2013-05-27 16:24:30.3676,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (201305271620519440),
2013-05-27 16:24:30.3676,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on 201305271620519440 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: 201305271620519440
	Tag I-: DetectFaceInfos
	LastModified I-: 2013-05-27T08:24:30.3666037Z
",
2013-05-27 16:24:30.4136,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-27 16:24:30.4136,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0600-0000-000000000016 for Raven/DocumentsByEntityName",
2013-05-27 16:24:30.4136,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 45 because: WORK BY IndexingExecuter,
2013-05-27 16:24:30.4136,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 45, for: ReducingExecuter, will wait for additional work",
2013-05-27 16:24:30.4136,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 45, for: IndexingExecuter, will wait for additional work",
2013-05-27 16:24:37.6030,Raven.Database.Server.HttpServer,Debug,,Request # 256: GET     -     5 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=207296288,
2013-05-27 16:24:37.6040,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-27 16:24:37.6040,Raven.Database.Server.HttpServer,Debug,,Request # 257: GET     -     2 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=6953732,
2013-05-27 16:24:37.6040,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 16:24:37.6040,Raven.Database.Server.HttpServer,Debug,,Request # 258: GET     -     6 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=0,
2013-05-27 16:24:37.6040,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 5 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 5 total.
",
2013-05-27 16:24:37.6280,Raven.Database.Server.HttpServer,Debug,,Request # 259: POST    -    16 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=166440786,
2013-05-27 16:24:37.6280,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:DetectFaceInfos,
2013-05-27 16:24:37.6280,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271602071331' was found,
2013-05-27 16:24:37.6280,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271605337252' was found,
2013-05-27 16:24:37.6280,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271608510130' was found,
2013-05-27 16:24:37.6280,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271611145081' was found,
2013-05-27 16:24:37.6280,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was found,
2013-05-27 16:24:37.6480,Raven.Database.Server.HttpServer,Debug,,Request # 260: GET     -    18 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ADetectFaceInfos&pageSize=30&noCache=-1353286580,
2013-05-27 16:24:37.6480,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:DetectFaceInfos
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 5 returned out of 5 total.
",
2013-05-27 16:24:47.8276,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was found,
2013-05-27 16:24:47.8276,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key '201305271620519440' was found,
2013-05-27 16:24:47.8276,Raven.Database.Server.HttpServer,Debug,,Request # 261: GET     -    10 ms - <system>   - 200 - /docs/201305271620519440,
