time,logger,level,database,message,exception
2013-05-24 17:38:31.8255,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 3, for: ReplicationTask, will wait for additional work",
2013-05-24 17:38:31.8255,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2013-05-24 17:38:31.8255,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2013-05-24 17:38:31.9665,Raven.Database.Server.HttpServer,Debug,,Request # 145: GET     -    14 ms - <system>   - 200 - /stats?noCache=-480852429,
2013-05-24 17:38:32.1455,Raven.Database.Storage.IndexDefinitionStorage,Info,FaceInfo,"New index Raven%2fDocumentsByEntityName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;


public class Index_Raven_2fDocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_2fDocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
let Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""]
select new { Tag, LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""] };"";
		this.AddMapDefinition(docs => 
			from doc in docs
			let Tag = doc[""@metadata""][""Raven-Entity-Name""]
			select new {
				Tag,
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				__document_id = doc.__document_id
			});
		this.AddField(""LastModified"");
		this.AddField(""__document_id"");
		this.AddField(""Tag"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;


public class Index_Raven_2fDocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_2fDocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
let Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""]
select new { Tag, LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""] };"";
		this.AddMapDefinition(docs => 
			from doc in docs
			let Tag = doc[""@metadata""][""Raven-Entity-Name""]
			select new {
				Tag,
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				__document_id = doc.__document_id
			});
		this.AddField(""LastModified"");
		this.AddField(""__document_id"");
		this.AddField(""Tag"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2013-05-24 17:38:32.1455,Raven.Database.Indexing.IndexStorage,Debug,FaceInfo,Creating index Raven/DocumentsByEntityName with encoded name Raven/DocumentsByEntityName,
2013-05-24 17:38:32.1665,Raven.Database.Indexing.Index.Indexing,Debug,FaceInfo,Creating index for Raven/DocumentsByEntityName,
2013-05-24 17:38:32.1685,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,Incremented work counter to 4 because: PUT INDEX Raven/DocumentsByEntityName,
2013-05-24 17:38:32.1685,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 4, for: Sql Replication, will wait for additional work",
2013-05-24 17:38:32.1685,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.1685,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.1685,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 4, for: ReplicationTask, will wait for additional work",
2013-05-24 17:38:32.1685,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2013-05-24 17:38:32.1685,Raven.Database.Server.HttpServer,Debug,,"Request # 146: GET     - 2,221 ms - FaceInfo   - 200 - /silverlight/ensureStartup?noCache=1325873215",
2013-05-24 17:38:32.2095,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000: (Raven/Encryption/Verification),
2013-05-24 17:38:32.2095,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Encryption/Verification,
2013-05-24 17:38:32.2095,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-24 17:38:32.2095,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,FaceInfo,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0000-0000-000000000000: (Raven/Encryption/Verification)",
2013-05-24 17:38:32.2095,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Encryption/Verification),
2013-05-24 17:38:32.2225,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-05-24 17:38:32.2225,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0100-0000-000000000001 for Raven/DocumentsByEntityName",
2013-05-24 17:38:32.2225,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 5 because: WORK BY IndexingExecuter,
2013-05-24 17:38:32.2225,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 5, for: Sql Replication, will wait for additional work",
2013-05-24 17:38:32.2225,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.2225,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.2225,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 5, for: ReplicationTask, will wait for additional work",
2013-05-24 17:38:32.2225,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2013-05-24 17:38:32.2225,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was not found,
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was not found,
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was not found,
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,"Inserted a new document with key 'Raven/Versioning/DefaultConfiguration', update: False, ",
2013-05-24 17:38:32.2805,Raven.Database.DocumentDatabase,Debug,FaceInfo,Put document Raven/Versioning/DefaultConfiguration with etag 00000001-0000-0100-0000-000000000002,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,Incremented work counter to 6 because: PUT Raven/Versioning/DefaultConfiguration,
2013-05-24 17:38:32.2805,Raven.Database.DocumentDatabase,Debug,FaceInfo,Successfully executed 1 commands in 00:00:00.0030886,
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 6, for: Sql Replication, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 6, for: ReplicationTask, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0100-0000-000000000001: (Raven/Versioning/DefaultConfiguration),
2013-05-24 17:38:32.2805,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Versioning/DefaultConfiguration,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,FaceInfo,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0100-0000-000000000001: (Raven/Versioning/DefaultConfiguration)",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,FaceInfo,"Going to index 1 documents in IndexName: Raven/DocumentsByExpirationDate, LastIndexedEtag: 00000001-0000-0100-0000-000000000001: (Raven/Versioning/DefaultConfiguration)",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByExpirationDate. (Raven/Versioning/DefaultConfiguration),
2013-05-24 17:38:32.2805,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByExpirationDate,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Versioning/DefaultConfiguration),
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0100-0000-000000000002 for Raven/DocumentsByExpirationDate",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0100-0000-000000000002 for Raven/DocumentsByEntityName",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 7 because: WORK BY IndexingExecuter,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 7, for: Sql Replication, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.2805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 7, for: ReplicationTask, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 7, for: IndexingExecuter, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Database.Server.HttpServer,Debug,,Request # 147: POST    -     4 ms - FaceInfo   - 200 - /bulk_docs,
2013-05-24 17:38:32.2805,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2013-05-24 17:38:32.2805,Raven.Database.Server.HttpServer,Debug,,"	PUT Raven/Versioning/DefaultConfiguration
",
2013-05-24 17:38:32.4005,Raven.Database.Server.HttpServer,Debug,,Request # 148: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/PoKL8&command=unwatch-docs&noCache=-486876095,
2013-05-24 17:38:32.4005,Raven.Database.Server.HttpServer,Debug,,Request # 149: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/PoKL8&command=unwatch-indexes&noCache=-1556458741,
2013-05-24 17:38:32.4085,Raven.Database.Server.HttpServer,Debug,,Request # 150: GET     -     8 ms - <system>   - 200 - /changes/config?id=1/PoKL8&command=disconnect&noCache=1853321046,
2013-05-24 17:38:32.4185,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Databases/FaceInfo' was found,
2013-05-24 17:38:32.4185,Raven.Database.Server.HttpServer,Debug,,Request # 151: GET     -     0 ms - FaceInfo   - 200 - /silverlight/ensureStartup?noCache=735410404,
2013-05-24 17:38:32.4185,Raven.Database.Server.HttpServer,Debug,,Request # 152: GET     -     1 ms - <system>   - 200 - /docs/Raven/Databases/FaceInfo?noCache=1428328513,
2013-05-24 17:38:32.4185,Raven.Database.Server.HttpServer,Debug,FaceInfo,Request # 153: GET     -     4 ms - FaceInfo   - 200 - /changes/events?id=2/ya4Dw,
2013-05-24 17:38:32.4785,Raven.Database.Server.HttpServer,Debug,,Request # 154: GET     -    53 ms - FaceInfo   - 200 - /stats?noCache=-1280093528,
2013-05-24 17:38:32.5345,Raven.Database.Server.HttpServer,Debug,,Request # 155: GET     -     0 ms - FaceInfo   - 200 - /changes/config?id=2/ya4Dw&command=watch-docs&noCache=2135497559,
2013-05-24 17:38:32.5345,Raven.Database.Server.HttpServer,Debug,,Request # 156: GET     -     0 ms - FaceInfo   - 200 - /changes/config?id=2/ya4Dw&command=watch-indexes&noCache=-599708105,
2013-05-24 17:38:32.5455,Raven.Database.Server.HttpServer,Debug,,Request # 157: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/PoKL8&command=unwatch-indexes&noCache=598401168,
2013-05-24 17:38:32.5455,Raven.Database.Server.HttpServer,Debug,,Request # 158: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/PoKL8&command=disconnect&noCache=1922736714,
2013-05-24 17:38:32.6235,Raven.Database.Server.HttpServer,Debug,,Request # 159: GET     -     0 ms - FaceInfo   - 200 - /changes/config?id=2/ya4Dw&command=watch-indexes&noCache=-813743095,
2013-05-24 17:38:32.6505,Raven.Database.Server.HttpServer,Debug,,Request # 160: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/PoKL8&command=disconnect&noCache=685526944,
2013-05-24 17:39:01.7442,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2013-05-24 17:39:01.7442,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-05-24 17:39:01.7442,Raven.Database.Server.HttpServer,Debug,,Request # 161: GET     -     0 ms - FaceInfo   - 404 - /docs/Raven/Studio/Columns/AllDocuments?noCache=1161469277,
2013-05-24 17:39:01.7442,Raven.Database.Server.HttpServer,Debug,,Request # 162: GET     -     0 ms - FaceInfo   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1262695479,
2013-05-24 17:39:01.7812,Raven.Database.Server.HttpServer,Debug,,Request # 163: GET     -     6 ms - FaceInfo   - 200 - /docs/?start=0&pageSize=30&noCache=-1905198006,
2013-05-24 17:39:01.7812,Raven.Database.Server.HttpServer,Debug,,Request # 164: GET     -    11 ms - FaceInfo   - 200 - /stats?noCache=-1855937734,
2013-05-24 17:39:02.2932,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:02.2932,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 7, for: ReplicationTask, will wait for additional work",
2013-05-24 17:39:21.7013,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Databases/FaceInfo' was found,
2013-05-24 17:39:21.7013,Raven.Database.Server.HttpServer,Debug,,Request # 165: GET     -     1 ms - <system>   - 200 - /admin/databases/FaceInfo,
2013-05-24 17:39:21.7403,Raven.Database.Server.HttpServer,Debug,,Request # 166: GET     -     0 ms - <system>   - 200 - /license/status?noCache=-41394397,
2013-05-24 17:39:21.7613,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:21.7613,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Backup/Periodic/Setup' was not found,
2013-05-24 17:39:21.7613,Raven.Database.Server.HttpServer,Debug,,Request # 167: GET     -     0 ms - FaceInfo   - 404 - /docs/Raven/Backup/Periodic/Setup?noCache=-430150472,
2013-05-24 17:39:21.7613,Raven.Database.Server.HttpServer,Debug,,Request # 169: GET     -     3 ms - FaceInfo   - 404 - /docs/Raven/Replication/Destinations?noCache=802450609,
2013-05-24 17:39:21.7613,Raven.Database.Server.HttpServer,Debug,,Request # 170: GET     -     0 ms - FaceInfo   - 200 - /docs?startsWith=Raven%2FSqlReplication%2FConfiguration%2F&start=0&pageSize=25&noCache=-767929087,
2013-05-24 17:39:21.7773,Raven.Database.Server.HttpServer,Debug,,Request # 172: GET     -     3 ms - <system>   - 200 - /plugins/status?noCache=-1296415465,
2013-05-24 17:39:21.7613,Raven.Database.Server.HttpServer,Debug,,Request # 171: GET     -     0 ms - FaceInfo   - 200 - /docs?startsWith=Raven%2FVersioning&start=0&pageSize=25&noCache=1656002274,
2013-05-24 17:39:21.7613,Raven.Database.Server.HttpServer,Debug,,Request # 168: GET     -    19 ms - FaceInfo   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=1473045586,
2013-05-24 17:39:54.4552,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4552,Raven.Database.Server.HttpServer,Debug,,Request # 173: GET     -     0 ms - FaceInfo   - 404 - /docs/Raven/Replication/Destinations?noCache=326542891,
2013-05-24 17:39:54.4552,Raven.Database.Server.HttpServer,Debug,,Request # 174: GET     -     1 ms - FaceInfo   - 200 - /docs?startsWith=Raven%2FSqlReplication%2FConfiguration%2F&start=0&pageSize=25&noCache=-1874060357,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4752,Raven.Database.DocumentDatabase,Debug,FaceInfo,Delete a document with key: Raven/Quotas/Documents and etag ,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Quotas/Documents' was not found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Quotas/Documents' was not found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Quotas/Documents' was not found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,"Document with key 'Raven/Quotas/Documents' was not found, and considered deleted",
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'Raven/Databases/FaceInfo', update: True, ",
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,"Inserted a new document with key 'Raven/Versioning/DefaultConfiguration', update: True, ",
2013-05-24 17:39:54.4752,Raven.Database.DocumentDatabase,Debug,FaceInfo,Put document Raven/Versioning/DefaultConfiguration with etag 00000001-0000-0100-0000-000000000003,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"Incremented work counter to 8 because: DEL Raven/Quotas/Documents, PUT Raven/Versioning/DefaultConfiguration",
2013-05-24 17:39:54.4752,Raven.Database.DocumentDatabase,Debug,FaceInfo,Successfully executed 1 commands in 00:00:00.0084048,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0100-0000-000000000002: (Raven/Versioning/DefaultConfiguration),
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4752,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Versioning/DefaultConfiguration,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 8, for: ReplicationTask, will wait for additional work",
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-05-24 17:39:54.4752,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 8, for: Sql Replication, will wait for additional work",
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,FaceInfo,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0100-0000-000000000002: (Raven/Versioning/DefaultConfiguration)",
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,FaceInfo,"Going to index 1 documents in IndexName: Raven/DocumentsByExpirationDate, LastIndexedEtag: 00000001-0000-0100-0000-000000000002: (Raven/Versioning/DefaultConfiguration)",
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Versioning/DefaultConfiguration),
2013-05-24 17:39:54.4752,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,"Inserted a new document with key 'Raven/Versioning/DefaultConfiguration', update: True, ",
2013-05-24 17:39:54.4752,Raven.Database.DocumentDatabase,Debug,FaceInfo,Put document Raven/Versioning/DefaultConfiguration with etag 00000001-0000-0100-0000-000000000004,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByEntityName,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,Incremented work counter to 9 because: PUT Raven/Versioning/DefaultConfiguration,
2013-05-24 17:39:54.4752,Raven.Database.DocumentDatabase,Debug,FaceInfo,Successfully executed 1 commands in 00:00:00.0013909,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 9, for: Sql Replication, will wait for additional work",
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByExpirationDate. (Raven/Versioning/DefaultConfiguration),
2013-05-24 17:39:54.4752,Raven.Database.Server.HttpServer,Debug,,Request # 175: POST    -     9 ms - FaceInfo   - 200 - /bulk_docs,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4902,Raven.Database.Indexing.WorkContext,Debug,FaceInfo,"No work was found, workerWorkCounter: 9, for: ReplicationTask, will wait for additional work",
2013-05-24 17:39:54.4902,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 0 documents for Raven/DocumentsByExpirationDate,
2013-05-24 17:39:54.4752,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0100-0000-000000000003 for Raven/DocumentsByEntityName",
2013-05-24 17:39:54.4902,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0100-0000-000000000003 for Raven/DocumentsByExpirationDate",
2013-05-24 17:39:54.4902,Raven.Database.Indexing.WorkContext,Debug,<system>,Stopping background workers,
2013-05-24 17:39:54.4902,Raven.Database.Server.HttpServer,Debug,,Request # 176: POST    -     7 ms - FaceInfo   - 200 - /bulk_docs,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Versioning/DefaultConfiguration' was found,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,"Inserted a new document with key 'Raven/Versioning/DefaultConfiguration', update: True, ",
2013-05-24 17:39:54.4902,Raven.Database.DocumentDatabase,Debug,FaceInfo,Put document Raven/Versioning/DefaultConfiguration with etag 00000001-0000-0100-0000-000000000005,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.4902,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-24 17:39:54.5062,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,FaceInfo,"Inserted a new document with key 'Raven/Replication/Destinations', update: False, ",
2013-05-24 17:39:54.5062,Raven.Database.DocumentDatabase,Debug,FaceInfo,Put document Raven/Replication/Destinations with etag 00000001-0000-0100-0000-000000000006,
2013-05-24 17:39:54.4902,Raven.Database.Server.HttpServer,Debug,,"	PUT Raven/Versioning/DefaultConfiguration
",
2013-05-24 17:39:54.5062,Raven.Database.DocumentDatabase,Debug,FaceInfo,Successfully executed 2 commands in 00:00:00.0115391,
